# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Sep 29 22:52:04 CST 2019 [seed=1569768696745]
# -working -beagle 2.3.4.4fCS_empT/2.3.4.4fCS_empT.xml
state	joint	prior	likelihood	age(root)	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusionRate	location.traitLikelihood
23110000	-10941.630590866773	8.250363984821906	-10949.880954851595	2005.9049564044594	7.81445323379266E-5	2.5152023465745136E-6	2.5152023465745136E-6	5.607710477177558E-6	-0.1201519544741373	12984.24761052748	-5823.7689323326995	-5823.768932332699	180938.00694846106	3681.5350545139363	-10949.880954851595
23120000	-10073.083496752091	8.06928213464914	-10081.15277888674	2006.7868449609628	7.363042885719564E-5	5.665887036593202E-7	5.665887036593202E-7	8.429902846992985E-6	-0.022741963689414387	13588.36937489517	-913.298377063997	-913.298377063997	118686.71356045433	3345.0884508950367	-10081.15277888674
23130000	-10319.036560910821	8.31476725770548	-10327.351328168526	2007.142766361921	7.049351826653432E-5	2.372939402873171E-6	2.372939402873171E-6	5.466084188674387E-6	-0.1208854124252718	14396.075310858225	-6249.63194358514	-6249.63194358514	185659.41592979754	3785.239081199092	-10327.351328168526
23140000	-11367.111034170832	8.16550134326694	-11375.276535514098	2008.0592951678877	6.739952847002825E-5	2.6529169023627147E-8	2.6529169023627147E-8	7.593239379259507E-6	-0.0011726858151803901	14836.919454690262	-51.83705192786965	-51.83705192786966	131696.27944633985	3447.6649840837536	-11375.276535514098
23150000	-10920.53879479244	8.151480355276849	-10928.690275147716	2008.0079653131156	7.266789646346001E-5	6.91202807736588E-7	6.91202807736588E-7	7.249551488286836E-6	-0.030114706156646045	13773.726328190216	-1313.2451471546476	-1313.2451471546476	138064.7782625084	3531.314901692204	-10928.690275147716
23160000	-10178.039934030534	8.311562618140332	-10186.351496648675	2008.6709125230436	6.363360630236288E-5	6.842063411144743E-7	6.842063411144743E-7	6.0126183149461485E-6	-0.03497937205340358	15734.21834111144	-1790.476527456829	-1790.476527456829	166520.6409169297	3873.9182975322256	-10186.351496648675
23170000	-10525.074617153265	8.182186514513134	-10533.256803667779	2008.599413927569	6.232264403054816E-5	1.4476509556721808E-6	1.4476509556721808E-6	7.975938914334055E-6	-0.06493068982075036	16113.466621421774	-2924.6306427662325	-2924.6306427662325	125907.91568629214	3545.197573136435	-10533.256803667779
23180000	-10455.205330801611	8.315170255752733	-10463.520501057365	2007.1069366417823	6.398856536235621E-5	4.34585622955718E-7	4.34585622955718E-7	5.931964724454355E-6	-0.02230616386521784	15635.571870924987	-1145.4880562223618	-1145.4880562223618	168662.13120182225	3681.548898557605	-10463.520501057365
23190000	-10409.789014442333	8.163293489926367	-10417.952307932259	2004.2138034413197	6.906423723101309E-5	1.7733000367523621E-6	1.7733000367523621E-6	7.488516910915885E-6	-0.07797541696809322	14567.848723926962	-3449.7039914386737	-3449.7039914386737	134354.68894357476	3150.4463418427704	-10417.952307932259
23200000	-10092.686327670746	8.307688664742376	-10100.99401633549	2006.8485816580494	6.60384910883807E-5	1.2052952543820627E-6	1.2052952543820627E-6	5.8535646541250924E-6	-0.06130341469232367	15199.806488122784	-3129.760361449075	-3129.7603614490754	171480.51565529985	3530.4402458198774	-10100.99401633549
23210000	-10754.41558882181	8.335384755912784	-10762.750973577722	2007.5280071330305	6.940519397473665E-5	7.767299190579588E-7	7.767299190579588E-7	5.2583705649681145E-6	-0.04065822865240379	14432.000999209813	-2131.7947887966297	-2131.7947887966297	190487.8738419273	3951.8949351599395	-10762.750973577722
23220000	-10267.92491335342	8.261918117470263	-10276.18683147089	2008.5096964524541	7.295348140709772E-5	2.2152556273852355E-6	2.2152556273852355E-6	5.852077333781386E-6	-0.10721259535347356	13866.757033716342	-5249.146550952168	-5249.146550952168	172866.51281866973	3594.875372903007	-10276.18683147089
23230000	-10953.445300984788	8.234100901987599	-10961.679401886775	2008.0756508202774	6.216994837748091E-5	2.2974185201785042E-6	2.2974185201785042E-6	7.261526542668189E-6	-0.1081274347497877	16275.224248339919	-5149.192995231465	-5149.192995231466	139341.20400246166	3486.20579808805	-10961.679401886775
23240000	-10394.54594850284	8.099152299576836	-10402.645100802418	2007.289409181599	7.386079525976478E-5	1.5293305418373806E-6	1.5293305418373806E-6	7.943851192895502E-6	-0.0631362556327526	13593.167207610622	-2616.9228584610437	-2616.9228584610437	126387.32973132671	3466.403818917627	-10402.645100802418
23250000	-10404.66235859109	8.272048289097569	-10412.934406880187	2008.5665139385706	6.959098937063247E-5	1.1277987101839078E-6	1.1277987101839078E-6	5.9609880398338935E-6	-0.05537273346385195	14413.871376295705	-2727.0555549371684	-2727.055554937168	168273.37398338568	3648.2009237399798	-10412.934406880187
23260000	-10057.395484845705	8.066085611187859	-10065.461570456893	2008.4732593984493	7.250885016169257E-5	1.6665727628056295E-6	1.6665727628056295E-6	8.649056849190299E-6	-0.06654943839279308	13852.771451781386	-2669.268105582121	-2669.2681055821204	116133.87991725624	3497.6059657986825	-10065.461570456893
23270000	-10495.15560127562	8.310890281000852	-10503.466491556619	2008.110508143194	6.343423367343294E-5	5.009764955253469E-7	5.009764955253469E-7	6.0361994716820566E-6	-0.02560198920217873	15774.698200259412	-1309.226618406261	-1309.226618406261	165775.8158022391	3610.559303797405	-10503.466491556619
23280000	-10175.986733835209	8.12810145112509	-10184.114835286335	2008.9130481460081	8.238745691102567E-5	2.478672504016136E-6	2.478672504016136E-6	6.768811606198086E-6	-0.10496207000788345	12272.981849741529	-4494.245729248499	-4494.245729248499	149382.16959525016	3602.364829692685	-10184.114835286335
23290000	-10875.058219208477	8.329442495928056	-10883.387661704404	2008.0658157674522	4.812256138062315E-5	-1.0969970776072014E-6	-1.0969970776072014E-6	7.687065692489029E-6	0.05703622936408978	20848.095364852114	2975.1664163954524	2975.166416395452	130513.22689286523	3594.563519739395	-10883.387661704404
23300000	-10226.531751119708	8.24319469529344	-10234.774945815001	2004.5766269001335	6.363179086727537E-5	9.921129749642332E-8	9.921129749642332E-8	6.8855291021424865E-6	-0.004739749584548704	15715.768047715195	-226.44327197477165	-226.44327197477165	145235.3843685966	3351.290337861191	-10234.774945815001
23310000	-10339.146525208913	8.344520140043553	-10347.491045348956	2008.3770572755707	6.322119130847016E-5	2.364751947566095E-6	2.364751947566095E-6	5.747319894808445E-6	-0.12405708405969856	16064.71973018852	-6609.87694514487	-6609.87694514487	176713.79668576008	3933.9384161890302	-10347.491045348956
23320000	-10633.555160742046	8.416168226406288	-10641.971328968451	2008.4286012460966	4.574628987156736E-5	-3.002952041900707E-7	-3.002952041900707E-7	6.778553968947178E-6	0.017053044627055727	21866.055011942823	968.6832154354801	968.6832154354802	147567.00256519997	3613.193028418238	-10641.971328968451
23330000	-10461.573671451302	8.31182058715219	-10469.885492038455	2007.422522494617	6.3195352783529E-5	8.067791757153121E-7	8.067791757153121E-7	6.054090496272715E-6	-0.0412465524442815	15850.915189909894	-2112.321958041765	-2112.321958041765	165459.0690352031	3604.8809592772423	-10469.885492038455
23340000	-10460.026109098193	8.275432773306417	-10468.301541871499	2008.473471648493	7.293418359400541E-5	1.9652247209298395E-6	1.9652247209298395E-6	5.684989365361573E-6	-0.09651211373049	13839.904906778987	-4784.26985700973	-4784.26985700973	177555.68225770912	3834.277751512993	-10468.301541871499
23350000	-10278.205938709469	8.25566024371232	-10286.461598953181	2008.1719982643488	6.680230599276135E-5	2.519486260564505E-7	2.519486260564505E-7	6.398028301553776E-6	-0.012186898350172518	14971.766733043403	-589.5747690131177	-589.5747690131177	156321.368930194	3687.4117623200896	-10286.461598953181
23360000	-10381.044791455734	8.339399265299612	-10389.384190721034	2009.0944820229497	5.8195381178780435E-5	1.6163276962079084E-6	1.6163276962079084E-6	6.255778705680029E-6	-0.0847119087449473	17307.696174773	-4471.850748083053	-4471.850748083053	161007.6097005968	3736.31273196395	-10389.384190721034
23370000	-10468.534961832382	8.293549154542642	-10476.828510986925	2009.003600864459	6.845143800728378E-5	2.020291576400001E-6	2.020291576400001E-6	5.846982872575656E-6	-0.10098499636271598	14759.412935431736	-5099.778514132481	-5099.77851413248	172790.49068405406	3719.034824022239	-10476.828510986925
23380000	-10331.615356758211	8.232799980898193	-10339.84815673911	2008.7498845439056	6.934340692948486E-5	9.996501083913809E-7	9.996501083913809E-7	6.465350389619627E-6	-0.04721167366573337	14453.197005896172	-2234.703315808397	-2234.7033158083964	155016.18025544233	3539.5359123174762	-10339.84815673911
23390000	-10219.41588758787	8.24789653484762	-10227.663784122717	2008.2393603674893	7.250506069020777E-5	2.01769145967378E-6	2.01769145967378E-6	6.042275997384481E-6	-0.09639850885817085	13921.50874225711	-4648.796133639883	-4648.796133639883	167052.91792257418	3393.2891314806234	-10227.663784122717
23400000	-10374.135103214658	8.149029290834878	-10382.284132505492	2003.3135875439607	7.424207250214402E-5	1.8489892148338928E-6	1.8489892148338928E-6	7.170278648897733E-6	-0.0801385200291134	13556.513975029486	-3495.798330575027	-3495.798330575027	140366.050288044	3384.7468074488647	-10382.284132505492
23410000	-10517.26826791912	8.285144612820162	-10525.553412531941	2008.9640882087251	6.130967140472861E-5	5.824901885667436E-7	5.824901885667436E-7	6.576612179865634E-6	-0.02900834848376334	16324.377052471262	-1445.849201301525	-1445.8492013015248	152182.03013977225	3738.1734698054174	-10525.553412531941
23420000	-10360.811000579208	8.364653597761968	-10369.17565417697	2006.3173397474989	6.188757483708184E-5	-2.975871208865774E-7	-2.975871208865774E-7	5.554099073017574E-6	0.016051129116425627	16162.496394048494	865.9821701076381	865.9821701076382	180093.6014987748	3723.6270985974606	-10369.17565417697
23430000	-10789.637788060722	8.492784460560415	-10798.130572521282	2006.1616252295803	4.597599057061694E-5	-7.901899343491743E-7	-7.901899343491743E-7	5.7983741932841915E-6	0.0483963742321399	21801.546751272977	2971.0677893213533	2971.0677893213538	172867.02693702187	3617.5723650411983	-10798.130572521282
23440000	-10451.734069551105	8.26844902682938	-10460.002518577934	2009.0013000275744	6.917024525489687E-5	1.717415462536307E-6	1.717415462536307E-6	6.06469628814273E-6	-0.0838515668982176	14559.45208479912	-4122.981093938337	-4122.981093938336	166056.27448343104	3762.409695956823	-10460.002518577934
23450000	-10311.878364469738	8.146529500055955	-10320.024893969794	2008.38625428669	6.964879884042028E-5	1.6393734954358425E-6	1.6393734954358425E-6	7.670746720145853E-6	-0.07092547815313312	14430.340124793804	-3084.0175010056255	-3084.0175010056255	131024.51341679793	3342.106844079822	-10320.024893969794
23460000	-10261.008050451612	8.332081092845591	-10269.340131544457	2008.2393603674893	5.5043865556132716E-5	1.2426891331732179E-6	1.2426891331732179E-6	6.6913781691515426E-6	-0.06475156214909535	18243.82077725722	-3388.150729841655	-3388.1507298416554	150075.27488479397	3411.1717504747385	-10269.340131544457
23470000	-10136.747368339971	8.090470626104835	-10144.837838966076	2009.1103553465084	8.341560676974228E-5	3.4314769757219843E-6	3.4314769757219843E-6	7.269692606963855E-6	-0.13934757294737204	12225.557073325146	-5770.769120595758	-5770.769120595758	140281.34565038318	3689.9468167094133	-10144.837838966076
23480000	-10263.415138926006	8.18696873357241	-10271.602107659579	2008.3603331678753	7.813237859295975E-5	4.370281436713813E-7	4.370281436713813E-7	6.2772732488536275E-6	-0.019733692915969454	12803.77723496306	-891.4079051759747	-891.4079051759747	159366.89876050033	3670.7559192409426	-10271.602107659579
23490000	-10313.51279604322	8.239323885452965	-10321.752119928673	2006.8241912448473	7.307778171318731E-5	6.451680544777208E-7	6.451680544777208E-7	6.047612893267537E-6	-0.030689384973963476	13696.950054864436	-1461.2103610356648	-1461.2103610356646	165510.38300750114	3561.882656838708	-10321.752119928673
23500000	-11201.496975555507	9.137355735828457	-11210.634331291336	2008.458469224005	1.2536540218517982E-5	-3.111991418802748E-6	-3.111991418802748E-6	6.6175466725478E-6	0.34166542716761183	90309.07833726838	42469.07362080782	42469.07362080782	171085.06349779406	4587.544104186182	-11210.634331291336
23510000	-10259.609958346622	8.220229039410032	-10267.830187386033	2009.1018943181946	7.352197132776777E-5	6.447413933572072E-7	6.447413933572072E-7	6.244844718343517E-6	-0.030089582368130904	13613.701936338248	-1405.5300893875014	-1405.5300893875017	160277.19640300897	3670.3387597586743	-10267.830187386033
23520000	-10994.731287212588	8.59847788123406	-11003.329765093822	2009.020721675439	3.573407619924745E-5	1.320823403322739E-6	1.320823403322739E-6	6.073536800979357E-6	-0.08965667780998313	28211.264017094494	-6135.156330177594	-6135.156330177593	165982.93401324013	4087.959406950322	-11003.329765093822
23530000	-10129.203230967181	8.311781370142466	-10137.515012337324	2008.9271557755153	6.0009951199589107E-5	1.0201858413958106E-6	1.0201858413958106E-6	6.382463459397362E-6	-0.05212829094358652	16709.30808691799	-2670.8495298465537	-2670.849529846553	157106.2285360152	3768.321249654876	-10137.515012337324
23540000	-10725.054090280182	8.263831176816758	-10733.317921457	2008.234290263907	6.645065390972848E-5	-6.796916280455028E-8	-6.796916280455028E-8	6.326763778096416E-6	0.0033149080122645306	15048.926231702253	161.67237357864417	161.67237357864417	158060.42770206954	3667.8013676820797	-10733.317921457
23550000	-10942.736029534535	8.335965434645637	-10951.071994969181	2008.4038078464005	6.493198191510243E-5	3.280620950759371E-6	3.280620950759371E-6	5.770591368105688E-6	-0.16947926179589645	15856.171509183156	-9014.342748191519	-9014.34274819152	178417.1804934129	3965.0023193141083	-10951.071994969181
23560000	-10218.93629688938	8.157922942337283	-10227.094219831717	2008.7932611276324	7.309821606862589E-5	2.0467898744070526E-6	2.0467898744070526E-6	7.165464772671074E-6	-0.08943297709891757	13790.52457803663	-3939.214965753719	-3939.214965753719	140683.51143805028	3720.078447623428	-10227.094219831717
23570000	-10950.231061445287	8.815996188605958	-10959.047057633894	2007.6708949248032	2.363529594765225E-5	-2.3525216269516345E-6	-2.3525216269516345E-6	6.129774085513395E-6	0.19544783673282246	43990.01580156429	16882.75327922736	16882.753279227356	169617.5140726724	4024.246168741591	-10959.047057633894
23580000	-10315.767517131286	8.306238133987975	-10324.073755265274	2008.0048675631945	7.07990071232736E-5	1.8866617908825505E-6	1.8866617908825505E-6	5.505507613840549E-6	-0.0955612422412302	14254.664763105655	-4884.877696432915	-4884.877696432915	183310.27452689002	3540.853660264158	-10324.073755265274
23590000	-10175.930444752697	8.177255392095294	-10184.107700144792	2008.6264401515373	7.207306251100897E-5	1.9370561195583017E-6	1.9370561195583017E-6	6.987902564313418E-6	-0.08631420891690646	13978.954533172411	-3874.9852583511765	-3874.985258351176	144178.60790634502	3522.6458380696836	-10184.107700144792
23600000	-10522.610536018448	8.369454155850963	-10530.979990174299	2005.9574098643518	6.490539246173961E-5	2.622253724352817E-6	2.622253724352817E-6	5.349830840140721E-6	-0.14072274425116832	15718.308282588798	-7704.429105549071	-7704.429105549071	190698.1731574158	3679.26378183711	-10530.979990174299
23610000	-10433.272212381937	8.336029763838908	-10441.608242145776	2008.4066395611214	6.67290159800494E-5	2.3003271611248967E-6	2.3003271611248967E-6	5.5324894695776974E-6	-0.1197214447589101	15203.905500640645	-6321.558670941223	-6321.558670941223	183378.86745021713	3771.6315283050817	-10441.608242145776
23620000	-10566.281824316373	8.199625377965777	-10574.481449694338	2008.5990209775014	6.141507810024081E-5	1.0314228236821123E-6	1.0314228236821123E-6	7.800753251281575E-6	-0.04712278641403315	16318.883405320192	-2157.6978862251876	-2157.697886225188	128478.0413586097	3566.8893837176975	-10574.481449694338
23630000	-10361.226220654647	8.307962058089757	-10369.534182712738	2009.0910116781424	6.910629693435227E-5	1.5833630095232244E-6	1.5833630095232244E-6	5.605904186049551E-6	-0.0804449615526173	14564.715346964658	-4113.739864125322	-4113.739864125322	179545.26337363993	4004.6047048334476	-10369.534182712738
23640000	-10487.930216926463	8.351669031346137	-10496.28188595781	2007.8286401353214	6.524555858920025E-5	2.090175041683066E-6	2.090175041683066E-6	5.472399893667032E-6	-0.11061608101592506	15516.573259090057	-5926.532195888946	-5926.532195888945	184998.81393009485	3896.809661952756	-10496.28188595781
